PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
11,1145459728,0.564666808,0.279285282,-0.760784507,0.156066909,9.362169266,1.351617098,-5.512875557,7.402469635,189.740509,-47.50635529,-1.038574219,0.284667969,-0.149414063
12,1145468061,0.575775802,0.279332966,-0.752016902,0.157875538,9.397695541,1.374818683,-5.580482483,-5.135161877,190.9654083,-44.02321625,-1.043457031,0.278808594,-0.168457031
13,1145476394,0.587042511,0.278564632,-0.743272066,0.159148261,9.641853333,1.348548293,-5.29176569,-17.76248741,191.8791656,-40.04586411,-1.020996094,0.278808594,-0.204101563
14,1145484727,0.598330796,0.277142912,-0.734545231,0.160106823,9.98415947,1.389976144,-5.267585754,-26.40137482,192.4313049,-35.91759109,-1.028808594,0.272949219,-0.217285156
15,1145493060,0.609607935,0.275144607,-0.725816846,0.160818219,10.33802319,1.100334287,-5.207928658,-33.56679535,192.4259033,-32.07096863,-0.998046875,0.271484375,-0.252441406
16,1145501393,0.620801806,0.272771031,-0.717041671,0.16140452,10.57479954,0.858259499,-4.939427853,-37.57185364,192.5743713,-29.40318871,-1.005859375,0.270507813,-0.262695313
17,1145509726,0.631829917,0.270348132,-0.708105803,0.162135094,10.69611645,0.694872439,-4.722464085,-35.56525803,192.7530975,-27.88351631,-0.973144531,0.271972656,-0.297851563
18,1145518059,0.642564118,0.268092483,-0.699021459,0.163112774,10.7997694,0.679985404,-4.664321899,-30.30894089,191.9368591,-27.29937172,-0.98046875,0.270507813,-0.307617188
19,1145526392,0.652956307,0.266052455,-0.689824879,0.164331213,10.85655308,0.674010336,-4.461914539,-24.55130959,189.8490753,-26.85436249,-0.945800781,0.270019531,-0.339355469
20,1145534725,0.663042009,0.264144719,-0.680564761,0.165630713,10.90568733,1.074203134,-4.300315857,-21.35447693,187.7071838,-26.95818138,-0.950195313,0.269042969,-0.355957031
21,1145543058,0.672897398,0.262026876,-0.671401739,0.16664207,10.88807869,1.528326511,-3.864854813,-25.32906151,183.9215088,-26.70915031,-0.916992188,0.26953125,-0.375488281
22,1145551391,0.682472229,0.259518117,-0.662529469,0.167139798,10.88287926,1.835812449,-3.447631598,-33.36790466,177.8617096,-26.19455528,-0.924316406,0.270996094,-0.391113281
23,1145559724,0.691728473,0.256653041,-0.653970897,0.167217627,10.72617245,2.10567379,-3.562884808,-40.10224533,171.1809387,-25.00456619,-0.890625,0.268066406,-0.413574219
24,1145568057,0.700449288,0.253474981,-0.645964205,0.166883737,10.32604885,1.986702919,-3.564866781,-46.1811409,160.5352783,-22.96063805,-0.89453125,0.270507813,-0.422851563
25,1145576390,0.708633304,0.249923781,-0.63860929,0.165994182,10.0582962,1.945894957,-2.923200607,-54.3167572,148.2731323,-21.4584198,-0.857910156,0.2734375,-0.4375
26,1145584723,0.716207683,0.246055335,-0.63197583,0.16464752,9.725764275,2.281291246,-2.772655725,-60.99322128,135.1763916,-19.29038048,-0.870117188,0.276367188,-0.4375
27,1145593056,0.723038852,0.241997555,-0.62615782,0.163024798,9.425922394,2.398326397,-2.483266115,-64.57532501,120.0699615,-15.88751888,-0.836425781,0.281738281,-0.446777344
28,1145601389,0.729015708,0.237867042,-0.621211648,0.161400974,9.191184044,2.207763433,-2.282692909,-64.43148041,104.3118896,-10.49021912,-0.848144531,0.28125,-0.450195313
29,1145609722,0.734118164,0.23378478,-0.617131472,0.159883797,8.801603317,1.746317148,-1.98775053,-62.09027863,88.31505585,-5.018801689,-0.818847656,0.28515625,-0.451171875
30,1145618055,0.738254428,0.230054721,-0.613894284,0.158707052,8.411314964,1.254773498,-2.001805305,-54.40153885,72.01332855,0.222192243,-0.832519531,0.2890625,-0.453125
31,1145626388,0.741439223,0.226898178,-0.61139518,0.158050567,8.039599419,0.649445593,-1.768414855,-42.78372955,56.81238556,5.116965771,-0.804199219,0.299316406,-0.458984375
32,1145634721,0.743629754,0.224473611,-0.609672785,0.157874644,7.724411964,0.125343531,-1.740681767,-29.87062073,40.51137543,8.404549599,-0.822265625,0.298339844,-0.462402344
33,1145643054,0.744819939,0.223165989,-0.608599722,0.15825744,7.521459579,-0.016203269,-2.108884335,-12.08150101,24.73428917,8.969688416,-0.797363281,0.303710938,-0.463378906
34,1145651387,0.745166481,0.222955689,-0.608051062,0.159030333,7.696824551,0.204184815,-2.036757231,3.867122173,11.16090488,7.187496185,-0.818359375,0.303222656,-0.465820313
35,1145659720,0.744894683,0.223749474,-0.607813597,0.160092428,8.081224442,0.538233876,-2.266354084,17.78902435,1.46330297,4.094038963,-0.795898438,0.305664063,-0.463867188
36,1145668053,0.744252443,0.225151211,-0.60776943,0.161277875,8.319272041,0.817011952,-2.380106688,25.7629528,-4.544377804,1.653873682,-0.817382813,0.299804688,-0.466796875
37,1145676386,0.74339354,0.2267676,-0.607929826,0.162366554,8.358386993,1.112124324,-2.122246981,27.36461639,-9.231479645,0.011872207,-0.794921875,0.297363281,-0.465820313
38,1145684719,0.742369711,0.228438064,-0.608278096,0.163401634,8.447320938,1.613443255,-2.050508738,27.56747818,-12.80817604,-0.063625805,-0.822753906,0.300292969,-0.471191406
39,1145693052,0.741265833,0.229835719,-0.608874321,0.164230525,8.521262169,1.861754894,-2.080892563,22.7462368,-16.03098488,1.101143956,-0.80078125,0.299804688,-0.470703125
40,1145701385,0.740046978,0.230796903,-0.609838009,0.164803237,8.465407372,1.94444561,-1.786208987,15.69153309,-20.57818031,3.537647963,-0.826171875,0.298339844,-0.472167969
41,1145709718,0.738646328,0.231292456,-0.611264408,0.165106535,8.423126221,1.607525945,-1.73304832,8.211968422,-26.57691574,6.609540939,-0.810058594,0.297851563,-0.471679688
42,1145718051,0.736957788,0.231601611,-0.613137007,0.165274873,8.457446098,0.923416913,-2.092745543,5.095995903,-33.56851959,8.8504076,-0.8359375,0.296386719,-0.471679688
43,1145726384,0.734872043,0.232193157,-0.615317822,0.165627018,8.504699707,0.378520668,-2.421086788,10.06204224,-40.04525375,10.24946213,-0.817382813,0.298339844,-0.47265625
44,1145734717,0.732270539,0.232998848,-0.617995739,0.166046858,8.323922157,-0.741128385,-3.632323027,13.32439232,-49.75813293,11.85057163,-0.849609375,0.30078125,-0.469726563
45,1145743050,0.728955805,0.232882619,-0.622081816,0.165535972,8.727149963,-2.139922142,-2.432115555,-4.812295914,-70.80142975,16.48274612,-0.83203125,0.299316406,-0.467773438
46,1145751383,0.725109935,0.231110841,-0.627803087,0.163295597,12.28561211,-1.329140902,1.25289309,-38.21197891,-93.58215332,19.7247715,-0.86328125,0.303222656,-0.459472656
47,1145759716,0.719779432,0.232802793,-0.633155644,0.163807735,20.12510681,3.771538258,0.055902332,25.6233654,-101.6527634,19.44425011,-0.853515625,0.312988281,-0.455078125
48,1145768049,0.714929819,0.235931888,-0.636892974,0.166065022,24.93986893,2.95634675,5.077725887,57.15526962,-79.22899628,17.93551064,-0.887695313,0.309082031,-0.447753906
49,1145776382,0.710425556,0.242331535,-0.638304353,0.170697659,19.84113312,-0.446118981,1.703075767,114.2911911,-52.99331284,4.316763401,-0.870117188,0.304199219,-0.455078125
50,1145784715,0.705727577,0.25050506,-0.638629794,0.17705071,12.24866009,-0.921857476,-0.756214797,149.9329834,-42.61997604,2.381419182,-0.897949219,0.289550781,-0.454589844
51,1145793048,0.7007429,0.257937968,-0.639348805,0.183464929,5.490548611,0.666882873,-1.019821167,143.3005066,-46.84976959,11.52967453,-0.879882813,0.282714844,-0.466796875
52,1145801381,0.695472121,0.264919162,-0.640626192,0.189032748,1.685137272,1.962219357,-1.058657765,131.1233215,-56.70469666,10.05127239,-0.911132813,0.267089844,-0.465332031
53,1145809714,0.689702272,0.271580637,-0.642827928,0.193199098,2.36977911,4.153075218,-1.59530282,115.1212845,-74.11009979,4.11055088,-0.89453125,0.259765625,-0.473144531
54,1145818047,0.68349719,0.276587456,-0.646492958,0.195899799,6.725832462,5.649429798,-2.292004347,84.22135162,-93.01844025,11.47686005,-0.925292969,0.25,-0.467773438
55,1145826380,0.677515745,0.279944062,-0.650724947,0.197888419,9.705026627,4.440011024,-2.279237986,59.98843765,-94.51091766,21.0065136,-0.914550781,0.249511719,-0.467773438
56,1145834713,0.672145247,0.282279074,-0.65479058,0.199468732,10.84512424,2.508341312,-2.131984234,44.92987442,-86.39910889,24.0443573,-0.945800781,0.24609375,-0.453125
57,1145843046,0.667268395,0.28436327,-0.658341289,0.201186731,11.11317635,0.870378971,-2.186988115,43.33472061,-75.84042358,24.24101639,-0.936523438,0.243652344,-0.451171875
58,1145851379,0.662550747,0.286780775,-0.661301911,0.203621864,11.07098293,-0.191768363,-1.918700099,53.90764618,-67.23074341,25.03805161,-0.966796875,0.239257813,-0.442382813
59,1145859712,0.657881021,0.288980335,-0.664157331,0.206341386,10.76420689,-0.396537691,-1.122769117,54.60220337,-63.96494675,29.0807972,-0.955078125,0.240722656,-0.448242188
60,1145868045,0.653457105,0.289927125,-0.667471945,0.208364993,10.07162094,0.182896793,-0.608144641,34.64454269,-65.22467041,35.33369827,-0.984375,0.239746094,-0.439941406
61,1145876378,0.649291575,0.289869606,-0.67119813,0.209494114,9.304717064,-0.030654345,-2.145539999,15.1886158,-67.09653473,37.42571259,-0.971679688,0.240722656,-0.444824219
62,1145884711,0.645262897,0.289357036,-0.675182581,0.209846422,9.437156677,0.239343017,-2.661118746,2.67758584,-70.06804657,35.31427002,-0.999511719,0.246582031,-0.426269531
63,1145893044,0.641428888,0.288871169,-0.679101586,0.20962438,10.19512749,1.789336205,-3.191630125,-3.014682531,-69.89391327,29.15251541,-0.984375,0.247558594,-0.422363281
64,1145901377,0.637884915,0.288362741,-0.682827473,0.209034115,10.67473793,3.481745005,-3.305244446,-7.237540245,-67.02929688,24.50639153,-1.017578125,0.252929688,-0.402832031
65,1145909710,0.634798229,0.287279427,-0.686508,0.207863644,10.23715401,3.548843622,-2.446848154,-19.42256165,-62.82002258,23.32702065,-1.003417969,0.2578125,-0.399414063
66,1145918043,0.631919861,0.285769075,-0.69023788,0.206358641,9.30560112,2.671563387,-2.304661512,-27.26063347,-61.55231476,24.03283119,-1.028320313,0.259765625,-0.381835938
67,1145926376,0.629275858,0.283813,-0.693968892,0.204617321,8.571012497,1.235666275,-2.029857635,-34.30940628,-58.82585144,25.57192612,-1.020507813,0.265136719,-0.380371094
68,1145934709,0.626524985,0.281926841,-0.697664142,0.203095213,8.203497887,0.416257054,-2.514097214,-31.08685875,-59.05005264,26.94031906,-1.048339844,0.272460938,-0.360839844
69,1145943042,0.623344004,0.28028354,-0.701473117,0.20203428,8.716619492,-0.3284325,-2.927249908,-23.22425652,-62.86800385,30.25628281,-1.037109375,0.273925781,-0.355957031
70,1145951375,0.61994189,0.279074967,-0.705151141,0.201370463,10.09850693,-0.241154671,-2.626734495,-14.44679928,-63.73572159,29.54616165,-1.059082031,0.281738281,-0.331542969
71,1145959708,0.616319954,0.278477311,-0.708592832,0.201235071,11.65855694,0.326628417,-3.127616405,-2.621038914,-63.32823181,27.85763359,-1.047363281,0.284667969,-0.326171875
72,1145968041,0.612913251,0.277878344,-0.711802423,0.201140299,12.34006786,-0.338729739,-3.132701874,-2.413766146,-59.29169083,26.70098114,-1.073730469,0.286132813,-0.307128906
73,1145976374,0.610081494,0.277312517,-0.714537561,0.200831443,11.70784855,-0.772708476,-2.979978561,-5.117506981,-50.3797493,21.19441414,-1.060058594,0.291015625,-0.304199219
74,1145984707,0.607642055,0.276856959,-0.716898978,0.200439438,10.23436737,-0.575979054,-3.430634022,-5.471289158,-44.20549774,16.87862396,-1.0859375,0.292480469,-0.28515625
75,1145993040,0.605404317,0.27626422,-0.719207346,0.199758828,9.279314995,-0.837351799,-3.321891785,-10.0864172,-42.29478455,15.0794754,-1.07421875,0.293457031,-0.282714844
76,1146001373,0.603282034,0.275433153,-0.721552253,0.198868215,9.102390289,-1.100907326,-3.189560652,-14.68387508,-41.80109787,15.49337578,-1.095703125,0.294921875,-0.261230469
77,1146009706,0.601169407,0.27471903,-0.723803937,0.198069617,9.309199333,-1.601783991,-3.043533325,-12.58624268,-40.69417953,14.72696877,-1.079101563,0.296875,-0.255859375
78,1146018039,0.599153101,0.274376601,-0.725813687,0.197298273,9.642993927,-2.007113218,-3.448950291,-8.942967415,-38.85282898,10.06388474,-1.102050781,0.298339844,-0.230957031
79,1146026372,0.597282171,0.274334759,-0.727518082,0.196750417,9.983912468,-1.645290017,-2.941111326,-3.963858128,-34.64315796,7.363599777,-1.08984375,0.296386719,-0.229980469
80,1146034705,0.595547497,0.274464458,-0.728986442,0.196392924,10.08105659,-0.94391489,-2.574695587,-0.517945945,-31.30267525,5.946465492,-1.108398438,0.297363281,-0.205566406
81,1146043038,0.593654096,0.27501291,-0.730300546,0.19647643,10.26219368,-0.384964824,-3.041643143,8.339503288,-30.87591171,5.19709444,-1.098144531,0.296875,-0.209960938
82,1146051371,0.591755688,0.275764853,-0.731471658,0.196792558,10.45674801,-0.309164643,-2.656248331,12.75122356,-29.64983368,4.535656929,-1.118652344,0.296386719,-0.189941406
83,1146059704,0.589864075,0.276842117,-0.732399583,0.197506428,10.44252014,-0.069564462,-2.354987621,20.02009201,-26.74927711,3.54174757,-1.110351563,0.293945313,-0.196777344
84,1146068037,0.588026762,0.278254062,-0.733063102,0.198536426,10.05072689,-0.031322617,-2.623796701,26.44159126,-23.98796463,1.598470926,-1.123535156,0.290527344,-0.175292969
85,1146076370,0.586335123,0.279736131,-0.733551145,0.199650526,9.655384064,-0.150333583,-2.177500486,27.76607704,-20.7468586,0.478717655,-1.108398438,0.288085938,-0.180175781
86,1146084703,0.584697127,0.281127274,-0.734027922,0.200744703,9.036872864,-0.136990398,-2.343193293,26.66847992,-20.16567039,1.069151998,-1.12890625,0.290039063,-0.157714844
