time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
48.9833333,-2.6711754119035382,3.54659935829314,1.1066461212779786,0.15441777369674786,0.890590578077114,0.06368323995454116,-13.20857244629436,0.3386678982511005,0.09828947989926101,20.082611206336402,-6.214448813370529,-5.668174698281685,0.0,25.700336322313053,8.704149430889801,8.611276772261624,19.242740352496,5.815945460903988,-17.302980208579992,0.0,-7.906422442315845,-3.4098325203185724,14.692142480644396,26.91867489019289,-10.832515686244943,21.329252161814164,115.749576071808,101.52738723405577,-38.352445127239434,-18.899126520855855,3.978941314746872,97.18429696604471,98.03168559765666
48.990499981,-2.258676734404086,3.625917016993436,1.2490252327271583,0.15613913825185788,0.8886255858530564,0.06360401998088064,-12.992090464852119,0.04333318758596921,-0.1853567696064044,22.475706403404004,-7.292742026984628,-5.727939438198367,0.0,24.42085030633314,8.856891476683511,8.771877794299604,17.969547759805625,6.133074723813551,-16.20309459305855,0.0,-8.193488246219255,-3.579068659579325,14.252070289965827,25.834615834946327,-10.514271374712212,21.28996082763868,115.47282532819688,101.26590737966744,-38.47338629347019,-19.238172233008253,4.074371848327389,97.71344385975797,97.98436411141282
48.997666662,-1.8461780569046333,3.7052346756937315,1.391404344176338,0.15786050280696787,0.8866605936289987,0.06352480000722012,-12.775608483409876,-0.25200152307916207,-0.4690030191120698,24.868801600471606,-8.371035240598726,-5.787704178115048,0.0,23.14136429035323,9.009633522477221,8.932478816337582,16.69635516711525,6.450203986723114,-15.103208977537108,0.0,-8.480554050122667,-3.7483047988400777,13.811998099287258,24.750556779699764,-10.196027063179484,21.250669493463196,115.19607458458576,101.0044275252791,-38.59432745970095,-19.57721794516065,4.169802381907906,98.24259075347125,97.93704262516896
49.004833343,-1.3864228312006246,3.8148475992378823,1.5060419472391553,0.15962930618324112,0.8838935421293689,0.06344271916226177,-12.400721546345682,-0.6409684767911554,-0.7761432990204029,27.627629508631465,-9.361020655001353,-6.128923453992283,0.0,21.90357992121287,9.206198305044753,9.074505740900447,16.043267291086735,6.87798539169275,-14.220095018694773,0.0,-8.799522725706678,-3.942882275542273,13.306903666769808,23.478096531994083,-9.897345672056154,21.14211396527674,114.7893089207743,100.72976022283379,-38.521208140617425,-19.945118745091897,4.395598879866485,98.67365204370596,97.87590343886492
49.012000024,-0.90385409946683,3.9390858230514803,1.6072870979775222,0.16142101105938625,0.8807392896001524,0.0633592572070217,-11.949363251395027,-1.0751372030085307,-1.0946255246403687,30.56301803593931,-10.308374718060508,-6.606017333436682,0.0,20.685927381581266,9.423918891572058,9.207565859785669,15.689540312757053,7.359185072139661,-13.441629445835451,0.0,-9.133892787619255,-4.14969350135413,12.77041918646807,22.114683984480557,-9.60810844940633,21.00012055032636,114.31977743341787,100.44872656615408,-38.3544044493132,-20.326949587399138,4.684330670973093,99.05736166329586,97.80809363873871
49.01916669,-0.4169098510992404,4.087060132937546,1.6913062563425367,0.1631913543657023,0.8772606750143668,0.06325496179606323,-11.40874591883165,-1.566680523821039,-1.4157116225342707,33.64168483664292,-11.196628718484483,-7.252932415938554,0.0,19.52650738956571,9.675580912531599,9.32497950459894,15.629749893187075,7.900350326326352,-12.805839286368066,0.0,-9.46850577613599,-4.378237669329075,12.21148619672783,20.65910572210641,-9.352626713539983,20.826168475810427,113.71584982631855,100.16414756397818,-38.07222794756853,-20.72466661538279,5.055332829052377,99.37388929090883,97.7411576124165
49.026333328,0.07820202831809997,4.279341803492218,1.7431702289439606,0.1649218227416708,0.8731765845896521,0.06311177726776374,-10.701511716057862,-2.165323087877797,-1.7416582820061879,36.98780441435197,-11.974562601989454,-8.21684707748104,0.0,18.47578815310013,9.990600277764651,9.41318639781123,16.11864104996855,8.553451318160628,-12.436376565232292,0.0,-9.80357222764715,-4.647349996008453,11.610649322702388,19.031484791992447,-9.160155219669464,20.592560236772112,112.8610494623659,99.8729505835427,-37.574688866335016,-21.152037856629082,5.579906338813988,99.5650105334982,97.67585263052845
49.033499967000004,0.5723629672426298,4.473105797606961,1.7940600024369981,0.1666477923828448,0.8690830117861215,0.06296540993679879,-9.987979159594527,-2.7671549626921577,-2.0666621535394087,40.339191866525866,-12.747598537193657,-9.191912249676019,0.0,17.43009117324416,10.307860788249045,9.50029742719997,16.622629151920723,9.21079991684025,-12.075979593816335,0.0,-10.137746631106834,-4.917776727303565,11.00900004513686,17.398133554247558,-8.970964965479824,20.356716882973437,111.99303040094071,99.58181199984048,-37.06866037273147,-21.58010055846433,6.111156801623582,99.75093136900674,97.61139836976254
49.040666648,1.0265844054691136,4.729127381244665,1.804033413377811,0.1681848151626491,0.8645911790723206,0.06268536489388499,-9.009915748170183,-3.502937889325839,-2.3520689316473855,43.911830046223415,-13.314920643765511,-10.635298869275681,0.0,16.59532897099203,10.719249399289795,9.541382175999537,17.76068895104232,10.04654800302436,-12.096344110632677,0.0,-10.43445501640448,-5.243408452459523,10.3732298188878,15.524109396003798,-8.919586777887117,20.02699870923976,110.5698260456689,99.29312607893456,-36.20607655958632,-22.03720460503582,6.922839292448458,99.71843510711996,97.58267439612631
49.047833329,1.480805843695597,4.985148964882369,1.8140068243186243,0.1697218379424534,0.8600993463585197,0.062405319850971176,-8.031852336745839,-4.23872081595952,-2.6374757097553623,47.48446822592097,-13.882242750337364,-12.078685488875344,0.0,15.760566768739896,11.130638010330546,9.582466924799105,18.898748750163914,10.88229608920847,-12.116708627449018,0.0,-10.731163401702126,-5.569040177615481,9.73745959263874,13.650085237760038,-8.868208590294412,19.697280535506078,109.14662169039711,99.00444015802864,-35.34349274644117,-22.494308651607312,7.734521783273334,99.68593884523318,97.55395042249008
