time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
41.85,-1.2587030504251373,5.709301786237648,1.0154461014499647,0.14606632367307923,0.8972444065426475,0.09766510754533306,-17.33459411963112,-1.140185208090626,1.0290138859746152,20.57975499375106,-12.61202028379128,-6.067669345836559,0.0,22.597814818280728,9.559153104456549,6.850138313941476,14.061804134429511,5.208987688098206,-14.538998548610797,0.0,-8.186672118711764,-6.5501435532642,14.682598969404475,20.550358399395424,-12.408016542070508,18.69434501574532,118.60614668834634,102.2424288646075,-34.03699421332567,-16.99749619659321,2.5411013343767253,92.21760961537754,95.73842202903596
41.857000014,-0.7900514840753106,5.788714329475798,1.0696499445014176,0.14677360937316158,0.8944096386305364,0.09778602320770147,-16.797705652864938,-1.417823271183897,0.5012437508512395,23.469552312588448,-13.829540326061139,-6.999515700796656,0.0,21.352422604041916,9.79358706217834,6.91036636138438,13.071376775249265,5.593421889683119,-13.20255578210888,0.0,-8.69018994556776,-6.710558752463467,14.303408706495965,19.91719903927023,-12.21215220563669,18.641660444571354,119.17399680923884,102.05231656876575,-33.9296065887517,-17.242038162950614,2.6288114327597727,92.73079197527018,95.59475909077464
41.864000028,-0.32139991772548393,5.868126872713949,1.1238537875528702,0.14748089507324397,0.8915748707184252,0.09790693887006988,-16.260817186098752,-1.6954613342771678,-0.02652638427213616,26.359349631425836,-15.047060368330996,-7.931362055756753,0.0,20.107030389803104,10.028021019900129,6.970594408827283,12.080949416069018,5.977856091268032,-11.866113015606961,0.0,-9.193707772423757,-6.870973951662734,13.924218443587456,19.28403967914503,-12.016287869202872,18.588975873397388,119.74184693013135,101.862204272924,-33.822218964177736,-17.486580129308013,2.71652153114282,93.24397433516282,95.45109615251334
41.871000016,0.16417829806159986,5.974662225244273,1.1500953320932201,0.14819493417620733,0.8880522139881531,0.09801114288129034,-15.533362467721206,-2.0585335743509856,-0.5361157292364489,29.580809216210206,-16.034125515908396,-9.11123505794125,0.0,18.952033138815917,10.30947821861721,7.039596489347195,11.666736142418074,6.469467382118503,-10.800349394399888,0.0,-9.726386388359462,-7.050743584328925,13.454756093186324,18.53174663741384,-11.801033070326886,18.56526038619732,120.28458813658416,101.66623440889236,-33.63118926205573,-17.731448642650996,2.8513195875287525,93.6970910099112,95.27303046931179
41.877999988,0.6601729135023803,6.097888537339012,1.159129308319045,0.14891312921940514,0.8841062410620897,0.09810506279949668,-14.688636209890515,-2.474180692566678,-1.0345168956413384,33.00636865696194,-16.879372266751975,-10.44373984303307,0.0,17.852663557522032,10.619872796408318,7.113997974837573,11.607116152169779,7.027033804824699,-9.901157554912714,0.0,-10.277010105267296,-7.242423637590145,12.92974168894358,17.706140560848183,-11.573845679178795,18.559372027596574,120.8118777033818,101.46665988751312,-33.38868751221184,-17.976518107985108,3.0150948488395377,94.11324418610931,95.07379386614704
41.884999969999996,1.1491800080023635,6.237035113866698,1.1584520757917296,0.14963320907485309,0.8799934771578436,0.09818172902052529,-13.776215935104663,-2.9256334074473864,-1.514871796595724,36.50992859716047,-17.63746208310392,-11.8516915199131,0.0,16.803238948474995,10.952537370006187,7.187788004002623,11.740454142972883,7.625403097795834,-9.119166742614485,0.0,-10.823176405706839,-7.446471239421182,12.378309219825082,16.81488369309125,-11.35259567397124,18.55185045291276,121.26472448031996,101.26287399230203,-33.10402869353218,-18.22239226163161,3.205223951816214,94.49226743613977,94.8650799031031
41.891999983999995,1.615827035491796,6.427126536579818,1.126698975254366,0.15035932032950133,0.8753469821234134,0.09820318341058516,-12.6471748060623,-3.491664031656145,-1.9374786481084971,40.26309013558872,-18.11664970908262,-13.501073250515402,0.0,15.91363825061785,11.356465930185694,7.259621372926629,12.491257673140463,8.354341575614773,-8.712219217320866,0.0,-11.355078973447856,-7.690094996675638,11.74233894310418,15.713544293522242,-11.150345303773388,18.53910258676312,121.47935432970777,101.04561170082916,-32.68446725457807,-18.470841417877768,3.479685348123743,94.75247492243383,94.6260383884458
41.898999998,2.0824740629812286,6.617217959292938,1.0949458747170022,0.1510854315841496,0.8707004870889832,0.09822463780064504,-11.518133677019936,-4.057694655864903,-2.3600854996212703,44.01625167401697,-18.595837335061322,-15.150454981117704,0.0,15.024037552760706,11.7603944903652,7.331454741850635,13.242061203308046,9.083280053433713,-8.305271692027247,0.0,-11.886981541188874,-7.933718753930094,11.106368666383279,14.612204893953232,-10.948094933575538,18.526354720613483,121.69398417909561,100.82834940935626,-32.264905815623955,-18.719290574123928,3.7541467444312717,95.01268240872788,94.3869968737885
41.906000012,2.484178805333962,6.8584639580519955,1.046772596196977,0.15178015911269901,0.8659630860486162,0.0981430021315848,-10.180510284202104,-4.714503239100034,-2.674074349801094,47.82393487664994,-18.79105403417941,-16.950244867169648,0.0,14.320383655449726,12.230274571738994,7.395973597186921,14.503848945333939,9.963645719565159,-8.267881051370416,0.0,-12.35701636211678,-8.213133101239206,10.408602456709175,13.209092716466554,-10.811401883585976,18.44889295484085,121.3902974653953,100.58957919927585,-31.64547697521304,-18.970266607044838,4.172222107500858,95.1036180163584,94.14367541016013
41.913000026,2.875059833497245,7.108235719485377,0.9958626213465083,0.15246965602023196,0.8612105340072597,0.09804418478600455,-8.808123180755027,-5.386441482172891,-2.969960199758759,51.64070502331704,-18.938942245487404,-18.775102779129863,0.0,13.647720891563106,12.711146573311833,7.459273366925254,15.850800722669549,10.869249250415356,-8.29208322481972,0.0,-12.816739891909169,-8.498512546890764,9.700536924876204,11.755685075993599,-10.68563505363113,18.360645539131053,121.00022465784699,100.34722433609417,-30.992736901225992,-19.221663786078206,4.614233131697454,95.16634164421166,93.89964062170324
